0.10551041724968258	0.8234848854188014	0.14250096090853015	0.40849666832002407	0.9569037971818241	0.5738869313548682	0.7284721792674534	0.8367894974175677	0.9775932381201503	0.46017245086173764	
0.9239068978488945	0.9604814380907235	0.8894639753137531	0.7151756993945905	0.24143427129436545	0.39862405941093504	0.9290572791149264	0.6484032722455216	0.4905500332341023	0.5175704424885139	
0.22609625875505757	0.8561649762002039	0.4304437927186465	0.8879011299938845	0.8768256069684953	0.4419630455890633	0.5931593176949377	0.8736985946398144	0.36159150710239596	0.07606308571952947	
0.7218080342954433	0.1749314320703932	0.13420259541278046	0.519265186383305	0.7396744289201714	0.8900679363816286	0.14756896741596948	0.5798174265147942	0.773971110967332	0.778786632029438	
0.8118837276703149	0.4703242173640809	0.16918843270567985	0.4284340485471275	0.26456897336413365	0.4017780378081811	0.5638934661109324	0.8016914209305009	0.14921234622933144	0.4787698902286206	
0.6651670952989084	0.8232364190269505	0.7905635384942649	0.9520452142764478	0.07634027948235178	0.8705894495619398	0.8922228397174757	0.9830726009486308	0.13083029383795886	0.5562640056246038	
0.30681430674461085	0.8178272906671867	0.2636416669541356	0.10665438300652486	0.3124842128754507	0.19208779432733647	0.5581063358526032	0.8579519661833079	0.9273659186804885	0.007775180454978714	
0.51050640204048	0.15673790073096838	0.37329998703282696	0.9765736292488288	0.9069186872393502	0.8973717475486545	0.12527211267423366	0.9733909484292649	0.3736667382332487	0.36266040839134905	
0.2822475744328635	0.49629553346808764	0.22172319329831314	0.7569373721046677	0.6145863527912556	0.28755510842913923	0.4235916927011045	0.5119075041517032	0.6761703445342894	0.8850916268099545	
0.02807731948619796	0.47830791178707743	0.36647096360057363	0.6192752022329479	0.6897732066264011	0.28076512717487134	0.039994523736960996	0.4368874432703499	0.42179230814700386	0.8835180136660433	
0.9064578908445861	0.11348906091018018	0.6936669496759243	0.16281704604512348	0.7170525176123426	0.8000307832453014	0.4708849582963246	0.8527897757955526	0.19353820866881677	0.2897958191825758	
0.07412660817293526	0.7431316109755685	0.6631034999710442	0.5613043133862632	0.7362019723100885	0.9830372580668302	0.08831912819960674	0.8367991521100527	0.48192777946742027	0.8508204429372174	
0.5542534063494591	0.03911851947527065	0.10721018858412128	0.0900957059838062	0.8690168821513173	0.35035902752102877	0.42461464096235135	0.167436741490694	0.04422157898895572	0.400113247603481	
0.7080158196957741	0.4347374761366569	0.3510638630853993	0.41147403413178435	0.47665585189159687	0.5412885612132627	0.7160512705191288	0.6843311707742699	-0.055305964740291966	0.29710360784397777	
0.7850355558069041	0.7530735005431987	-0.0010797322389745942	0.12253809968600775	0.03891832353058029	0.7352321322693484	0.05165889818388048	0.8771468158718285	0.909808850825554	0.4747514050734654	
0.42073987705747234	0.06606966733093753	0.7104158938009917	0.3249513286046834	0.9360607336763817	0.09822688258375752	0.2934970448650117	0.34587217029029704	0.7441962862457415	0.5887475019967577	
0.8952083684116503	0.14286992173159485	0.3137056943672004	0.6365357573785552	0.16368396297182564	0.4751722094553382	0.3523333282871971	0.3062768928137498	0.17047897063877826	0.34300239133272536	
0.06401409285783	0.869206102241467	0.8200872360083727	0.4281860841684628	0.12014686356810733	0.472383636668967	0.5011073098582017	0.7921154427354088	0.7620181832136868	0.9056230317376607	
0.8492444194451472	0.14979690198044748	0.09290005334502027	0.7780631594994842	0.8699742330894632	0.7382578872328672	0.2459008459600307	0.6675773603475788	0.415325137405159	0.374520294745332	
0.9775037992501108	0.667203251587632	0.7437991425859714	0.2790114545199005	0.9574175192925298	0.9898877964681433	0.6234705488970348	0.5854491985369579	0.7698383447670336	0.860908623618384	
0.3685172766723914	0.36156788668748674	0.871611026722813	0.892354911755778	0.28648354541720433	0.3715883692012758	0.6755583681722157	0.418056712959897	0.5842194939734672	0.4101117873206338	
0.589592116461425	0.04029014319549773	0.1325950535551198	0.22321815902825415	0.6170874963278895	0.18397238141700145	0.2739663170624792	0.41696374964072314	0.815824924359916	0.27310730236066927	
0.8388816189694386	0.32269780618062616	0.8515126677350939	0.8261282899721175	0.19524062685315413	0.2767770917491732	0.7774628054714803	0.28834153291890063	0.029269105217677005	0.3007200267363215	
0.774943359434306	0.22969216670912462	0.3798757121717987	0.8785865303113362	0.1716265102979332	0.13593957345448726	0.22091683488139258	0.28460867827643666	0.997827605163414	0.014413323283077872	
0.23088304627738065	0.663161064848176	0.19789772550223605	0.6567264079034002	0.04314812884852115	0.42765187568454643	0.0009524141366802352	0.38264520169054406	0.4081783798590338	0.9066754102665112	
0.4337724477441328	0.2440831465987071	0.9236347837788706	0.6116086902283537	0.3032277482272825	0.983692422338101	0.1410576056623123	0.5336155728563681	0.6642711536801444	0.3373758679913005	
0.20492183606675418	0.31177359237799984	0.08250304901068128	0.8338735627389917	0.6977447442796075	0.9003902203592711	0.7148982755913781	0.598960537460998	0.26081264124095505	0.4273803080940657	
0.2595227468538229	0.7659703231892616	0.0492674940904283	0.16453483362834098	0.5392585248459978	0.3868100844314034	0.7740021460410648	0.3590081887367915	0.8297243687128147	0.2617882039363577	
0.06829397128116488	0.597772940012561	0.03423116663153947	0.6823492684535788	0.394528584061833	0.6656157381371233	0.28618094220688883	0.34089496947495557	0.009130614819141347	0.03083671597372406	
0.7965830407080723	0.5265412403566727	0.3180034717469956	0.29569468366013274	0.7368340539695865	0.9895790952912069	0.32125882346457346	0.589545077674325	0.684822462852393	0.7605169188118269	
0.3117416926484641	0.33622192243877513	0.6771884088633287	0.3855341568095727	0.3648608113695786	0.8124965120295852	0.32129569023872917	0.24875397176973624	0.9776553537396286	0.22221740861436634	
